customer_id,customer_name,first_order_date,registration_date,city,gender,age_group,registration_source,is_newsletter_subscriber,total_orders,total_revenue,last_order_date
CUST-03052,Erdem Yılmaz,2024-06-20,2024-06-12,Izmir,M,35-44,Organic Search,False,0,0.0,
CUST-03053,Ömer Toprak,2024-02-15,2024-02-13,Ankara,M,25-34,Paid Search,True,2,21140.0,2025-01-17
CUST-03054,Oğuz Koç,2024-07-16,2024-07-10,Antalya,M,25-34,Direct,True,3,16225.0,2025-03-28
CUST-03055,Arda Başar,2024-11-26,2024-11-21,Istanbul,M,25-34,Paid Search,True,1,6145.0,2024-11-13
CUST-03056,Barış Başar,2024-03-27,2024-03-16,Istanbul,M,45-54,Paid Social,False,7,41692.0,2025-03-10
CUST-03057,Oğuz Polat,2024-04-02,2024-03-20,Istanbul,M,45-54,Organic Search,True,6,38338.0,2025-03-18
CUST-03058,Zeynep Yılmaz,2024-01-23,2024-01-22,Samsun,F,35-44,Organic Search,True,3,9766.0,2025-03-25
CUST-03059,Hasan Polat,2024-07-09,2024-07-03,Antalya,M,18-24,Organic Search,False,1,3718.0,2024-12-20
CUST-03060,Serap Tuncer,2024-11-18,2024-11-17,Istanbul,F,18-24,Organic Search,False,2,9455.0,2025-02-11
CUST-03061,Doruk Kılıç,2024-10-02,2024-09-28,Ankara,M,35-44,Direct,False,2,2207.0,2024-11-21
CUST-03062,Kübra Aydın,2024-05-06,2024-04-22,Istanbul,F,25-34,Direct,True,3,5117.0,2024-11-23
CUST-03063,Mina Kaplan,2024-11-18,2024-11-08,Sakarya,F,55+,Email,True,2,5594.0,2024-12-23
CUST-03064,Merve Yalçın,2024-03-06,2024-03-05,Bursa,F,35-44,Organic Search,False,6,33583.0,2025-02-21
CUST-03065,Pınar Yıldız,2024-09-30,2024-09-24,Istanbul,F,45-54,Paid Social,True,2,25621.0,2025-03-27
CUST-03066,Mehmet Özdemir,2024-04-18,2024-04-14,Gaziantep,M,35-44,Paid Social,False,4,29868.0,2024-11-19
CUST-03067,Kerem Gündüz,2024-10-20,2024-10-19,Izmir,M,25-34,Organic Search,True,6,15768.0,2025-03-28
CUST-03068,Tolga Ateş,2024-11-14,2024-11-03,Istanbul,M,35-44,Organic Search,False,1,4178.0,2025-03-11
CUST-03069,Aykut Erdoğan,2024-08-06,2024-08-04,Antalya,M,25-34,Paid Social,False,2,3377.0,2024-11-10
CUST-03070,Ezgi Doğan,2024-06-20,2024-06-06,Diyarbakir,F,35-44,Organic Search,True,4,18960.0,2025-01-07
CUST-03071,Cansu Duman,2024-11-26,2024-11-14,Bursa,F,35-44,Paid Social,True,0,0.0,
CUST-03072,Hüseyin Şimşek,2024-04-08,2024-04-08,Istanbul,M,25-34,Direct,False,3,16349.0,2025-03-14
CUST-03073,Kübra Yıldız,2024-06-22,2024-06-11,Gaziantep,F,25-34,Paid Search,False,2,13293.0,2025-03-19
CUST-03074,Nehir Arslan,2024-08-24,2024-08-17,Istanbul,F,55+,Email,True,10,61116.0,2025-03-15
CUST-03075,Mehmet Toprak,2024-12-15,2024-12-09,Izmir,M,55+,Organic Search,False,4,22268.0,2025-03-26
CUST-03076,Burcu Akgün,2024-01-09,2024-01-07,Izmir,F,18-24,Organic Search,True,1,1878.0,2024-11-13
CUST-03077,Tarık Polat,2024-07-01,2024-06-22,Sanliurfa,M,35-44,Paid Social,False,2,8357.0,2024-12-25
CUST-03078,Damla Kılıç,2024-11-01,2024-10-27,Sakarya,F,55+,Paid Social,False,1,3128.0,2025-03-26
CUST-03079,Barış Akgün,2024-08-19,2024-08-09,Istanbul,M,18-24,Direct,True,3,10584.0,2024-12-25
CUST-03080,Ayşe Aslan,2024-12-23,2024-12-17,Ankara,F,18-24,Referral,True,2,13166.0,2025-01-31
CUST-03081,Selin Yıldırım,2024-03-20,2024-03-12,Sakarya,F,25-34,Organic Search,False,4,21531.0,2025-03-07
CUST-03082,Sinan Demir,2024-06-16,2024-06-13,Sanliurfa,M,18-24,Direct,True,2,22281.0,2025-03-27
CUST-03083,Aykut Koç,2024-11-20,2024-11-18,Istanbul,M,25-34,Email,True,3,13202.0,2025-02-13
CUST-03084,Mustafa Tekin,2024-12-01,2024-11-23,Istanbul,M,25-34,Direct,False,2,15462.0,2025-02-14
CUST-03085,Şeyma Özkan,2024-09-14,2024-09-12,Izmir,F,18-24,Organic Search,True,1,1179.0,2025-01-14
CUST-03086,Alper Özkan,2024-03-25,2024-03-18,Gaziantep,M,25-34,Paid Social,True,7,54547.0,2025-03-25
CUST-03087,Fulya Sönmez,2024-08-08,2024-07-25,Ankara,F,25-34,Organic Search,True,1,609.0,2025-01-01
CUST-03088,Şeyma Korkmaz,2024-03-04,2024-02-22,Sanliurfa,F,18-24,Paid Search,False,3,10015.0,2025-02-04
CUST-03089,Tarık Şimşek,2024-12-30,2024-12-18,Istanbul,M,25-34,Paid Social,False,5,20510.0,2025-01-23
CUST-03090,Ahmet Aslan,2024-07-08,2024-07-01,Istanbul,M,18-24,Organic Search,True,3,21773.0,2025-03-28
CUST-03091,Ahmet Toprak,2024-04-26,2024-04-22,Balikesir,M,35-44,Direct,False,6,56747.0,2025-03-30
CUST-03092,Özge Aslan,2024-10-10,2024-10-04,Istanbul,F,35-44,Referral,False,3,13015.0,2025-03-26
CUST-03093,Furkan Toprak,2024-07-09,2024-07-08,Kocaeli,M,25-34,Paid Social,False,0,0.0,
CUST-03094,Rana Ergin,2024-05-04,2024-05-01,Istanbul,F,25-34,Paid Social,True,4,15233.0,2025-03-04
CUST-03095,Mehmet Aktaş,2024-02-20,2024-02-14,Izmir,M,25-34,Organic Search,True,4,25123.0,2025-02-04
CUST-03096,Serap Korkmaz,2024-09-02,2024-09-01,Konya,F,25-34,Paid Social,False,0,0.0,
CUST-03097,Nehir Arslan,2024-09-10,2024-09-01,Istanbul,F,18-24,Paid Social,False,2,2418.0,2025-03-28
CUST-03098,Doruk Tuncer,2024-07-29,2024-07-20,Izmir,M,55+,Direct,True,3,18118.0,2025-02-26
CUST-03099,Can Arslan,2024-12-16,2024-12-11,Istanbul,M,18-24,Organic Search,True,6,12751.0,2025-02-18
CUST-03100,Kerem Acar,2024-09-14,2024-09-07,Adana,M,35-44,Organic Search,True,5,18604.0,2025-01-06
CUST-03101,Baran Toprak,2024-05-22,2024-05-16,Ankara,M,18-24,Paid Search,False,5,32946.0,2025-03-12
CUST-03102,Elif Yıldırım,2024-02-18,2024-02-04,Istanbul,F,25-34,Paid Social,True,4,26089.0,2025-03-28
CUST-03103,İrem Kaplan,2024-08-31,2024-08-23,Istanbul,F,35-44,Organic Search,False,5,20057.0,2025-03-16
CUST-03104,Gamze Kahraman,2024-10-04,2024-10-01,Malatya,F,18-24,Paid Social,True,0,0.0,
CUST-03105,Alperen Keskin,2024-08-17,2024-08-04,Istanbul,M,25-34,Paid Search,True,5,54943.0,2025-03-27
CUST-03106,Onur Yalçın,2024-04-23,2024-04-12,Gaziantep,M,25-34,Organic Search,True,5,25137.0,2025-02-21
CUST-03107,Mustafa Polat,2024-12-31,2024-12-26,Izmir,M,35-44,Paid Social,True,0,0.0,
CUST-03108,İbrahim Ergin,2024-05-03,2024-04-26,Samsun,M,55+,Organic Search,True,2,19101.0,2024-11-26
CUST-03109,Hazal Aksoy,2024-03-28,2024-03-15,Diyarbakir,F,25-34,Direct,False,3,22390.0,2025-01-31
CUST-03110,Ayşe Sarı,2024-11-02,2024-10-28,Bursa,F,55+,Email,False,1,2178.0,2025-03-10
CUST-03111,Berk Başar,2024-03-07,2024-03-06,Istanbul,M,35-44,Direct,True,2,5147.0,2025-03-02
CUST-03112,Zeynep Yılmaz,2024-09-11,2024-09-07,Gaziantep,F,25-34,Organic Search,True,0,0.0,
CUST-03113,Ahmet Ergin,2024-08-15,2024-08-09,Kayseri,M,45-54,Direct,True,0,0.0,
CUST-03114,Damla Yalçın,2024-03-16,2024-03-15,Hatay,F,35-44,Direct,True,3,13115.0,2024-12-31
CUST-03115,Serkan Taş,2024-11-27,2024-11-16,Izmir,M,25-34,Paid Social,True,1,17786.0,2025-03-19
CUST-03116,Rana Uçar,2024-10-07,2024-09-28,Izmir,F,25-34,Organic Search,True,2,6916.0,2025-01-10
CUST-03117,Cansu Ateş,2024-08-24,2024-08-13,Mersin,F,25-34,Paid Search,False,2,7676.0,2025-03-15
CUST-03118,Uğur Kara,2024-08-23,2024-08-19,Van,M,35-44,Paid Search,True,5,21249.0,2024-12-23
CUST-03119,Gamze Polat,2024-09-05,2024-08-22,Istanbul,F,35-44,Paid Search,False,7,31136.0,2025-03-18
CUST-03120,Caner Erdoğan,2024-10-29,2024-10-27,Istanbul,M,35-44,Direct,True,3,7605.0,2025-02-12
CUST-03121,İpek Çetin,2024-06-01,2024-05-25,Afyonkarahisar,F,45-54,Organic Search,False,3,15201.0,2025-03-12
CUST-03122,Cansu Korkmaz,2024-11-04,2024-10-21,Erzurum,F,25-34,Paid Social,True,4,21341.0,2025-03-14
CUST-03123,Volkan Yalçın,2025-01-04,2024-12-26,Ankara,M,55+,Paid Search,True,2,7547.0,2025-03-17
CUST-03124,Emir Bulut,2024-06-24,2024-06-14,Bursa,M,55+,Paid Social,True,4,25569.0,2025-03-14
CUST-03125,Yusuf Ergin,2024-01-29,2024-01-16,Istanbul,M,55+,Referral,True,3,13303.0,2025-02-11
CUST-03126,Emir Kaplan,2024-08-14,2024-08-13,Gaziantep,M,45-54,Paid Search,False,0,0.0,
CUST-03127,Doruk Gündüz,2024-01-24,2024-01-16,Ankara,M,25-34,Organic Search,False,0,0.0,
CUST-03128,Hande Yılmaz,2024-04-13,2024-04-07,Antalya,F,35-44,Organic Search,True,0,0.0,
CUST-03129,Yiğit Doğan,2024-04-15,2024-04-03,Istanbul,M,55+,Paid Search,True,7,23207.0,2025-01-20
CUST-03130,Ceren Arslan,2024-08-13,2024-08-08,Mersin,F,35-44,Paid Search,False,5,18460.0,2024-12-13
CUST-03131,Büşra Koç,2024-10-23,2024-10-23,Aydin,F,18-24,Organic Search,True,1,4479.0,2025-02-07
CUST-03132,Arda Bozkurt,2024-10-25,2024-10-11,Istanbul,M,18-24,Paid Social,False,4,17743.0,2025-01-31
CUST-03133,Elif Özdemir,2024-01-08,2024-01-02,Istanbul,F,18-24,Organic Search,True,0,0.0,
CUST-03134,Tuğçe Ateş,2024-06-02,2024-05-26,Istanbul,F,35-44,Organic Search,True,1,1908.0,2024-11-22
CUST-03135,Efe Yalçın,2024-02-23,2024-02-21,Kayseri,M,25-34,Paid Search,True,1,6266.0,2025-01-31
CUST-03136,Fatma Güler,2024-12-14,2024-12-13,Istanbul,F,45-54,Organic Search,True,4,21676.0,2025-03-28
CUST-03137,Doruk Toprak,2024-11-06,2024-11-01,Istanbul,M,25-34,Direct,False,2,4008.0,2025-03-01
CUST-03138,Barış Güneş,2024-06-23,2024-06-11,Antalya,M,55+,Organic Search,True,4,49060.0,2025-02-15
CUST-03139,Alperen Korkmaz,2024-07-08,2024-07-01,Diyarbakir,M,25-34,Direct,True,2,17032.0,2025-03-21
CUST-03140,Tolga Uçar,2024-03-22,2024-03-16,Istanbul,M,45-54,Direct,False,3,14693.0,2025-03-11
CUST-03141,Elif Kaya,2024-09-17,2024-09-06,Istanbul,F,35-44,Direct,True,3,10672.0,2025-02-22
CUST-03142,Erdem Ateş,2024-01-16,2024-01-06,Istanbul,M,18-24,Paid Social,True,4,17394.0,2025-03-24
CUST-03143,Enes Yıldırım,2024-09-03,2024-08-25,Konya,M,18-24,Email,False,0,0.0,
CUST-03144,Can Ergin,2024-02-06,2024-02-06,Antalya,M,18-24,Organic Search,False,2,5998.0,2024-12-28
CUST-03145,Volkan Bozkurt,2024-10-30,2024-10-16,Istanbul,M,18-24,Organic Search,False,1,589.0,2025-01-13
CUST-03146,Emir Kara,2024-11-30,2024-11-27,Adana,M,35-44,Paid Search,True,2,7396.0,2025-02-01
CUST-03147,Fatih Aktaş,2024-11-22,2024-11-20,Sakarya,M,18-24,Organic Search,True,6,26964.0,2025-01-27
CUST-03148,Onur Aksoy,2024-01-28,2024-01-28,Istanbul,M,45-54,Organic Search,False,5,8973.0,2024-12-17
CUST-03149,Gizem Duman,2024-05-13,2024-05-06,Ankara,F,35-44,Direct,False,2,5847.0,2024-12-26
CUST-03150,Ezgi Sarı,2024-03-08,2024-03-02,Istanbul,F,18-24,Direct,True,1,4218.0,2025-01-16
CUST-03151,Hasan Arslan,2024-07-27,2024-07-19,Istanbul,M,18-24,Paid Social,True,1,3278.0,2025-03-25
CUST-03152,Gül Duman,2024-05-22,2024-05-16,Bursa,F,18-24,Paid Search,True,5,11064.0,2025-03-30
CUST-03153,Dilan Güler,2024-04-02,2024-03-23,Trabzon,F,25-34,Paid Social,False,1,10606.0,2025-03-13
CUST-03154,Caner Sarı,2024-08-27,2024-08-23,Bursa,M,25-34,Paid Social,False,6,28719.0,2025-01-05
CUST-03155,Baran Sönmez,2024-10-15,2024-10-09,Izmir,M,25-34,Paid Search,False,0,0.0,
CUST-03156,Esra Özdemir,2024-10-25,2024-10-17,Sanliurfa,F,35-44,Organic Search,False,0,0.0,
CUST-03157,Seda Çelik,2024-10-13,2024-10-05,Istanbul,F,35-44,Paid Social,True,3,10505.0,2025-03-09
CUST-03158,Dilan Öztürk,2024-08-01,2024-08-01,Mugla,F,25-34,Organic Search,True,4,6936.0,2024-12-03
CUST-03159,Elif Korkmaz,2024-08-04,2024-07-24,Izmir,F,25-34,Paid Search,False,2,20772.0,2025-01-24
CUST-03160,Yağmur Şimşek,2024-09-06,2024-08-28,Adana,F,45-54,Organic Search,True,7,27126.0,2025-03-31
CUST-03161,Ömer Doğan,2024-05-13,2024-05-05,Istanbul,M,35-44,Paid Social,True,1,2279.0,2025-03-31
CUST-03162,Enes Kaya,2024-02-28,2024-02-19,Adana,M,18-24,Direct,True,0,0.0,
CUST-03163,Ayşe Sönmez,2024-02-16,2024-02-16,Diyarbakir,F,35-44,Direct,True,1,5898.0,2024-11-04
CUST-03164,Oğuz Arslan,2024-01-23,2024-01-16,Kayseri,M,35-44,Organic Search,True,0,0.0,
CUST-03165,Arda Çetin,2024-04-22,2024-04-14,Kayseri,M,35-44,Direct,True,3,21613.0,2025-03-17
CUST-03166,Doruk Özkan,2024-07-13,2024-07-03,Elazig,M,18-24,Organic Search,True,3,3916.0,2025-01-04
CUST-03167,Ali Ergin,2024-08-15,2024-08-02,Bursa,M,18-24,Paid Social,True,1,2918.0,2025-01-16
CUST-03168,Oğuz Çelik,2024-03-22,2024-03-12,Izmir,M,25-34,Direct,True,8,66040.0,2025-03-27
CUST-03169,Alperen Ergin,2024-10-06,2024-10-06,Ordu,M,18-24,Organic Search,True,4,20713.0,2025-03-21
CUST-03170,Tuğçe Tuncer,2024-10-20,2024-10-16,Gaziantep,F,35-44,Direct,True,0,0.0,
CUST-03171,Gülşah Çetin,2024-10-19,2024-10-14,Eskisehir,F,35-44,Paid Social,False,4,19230.0,2025-02-02
CUST-03172,Berk Özdemir,2024-08-01,2024-07-22,Diyarbakir,M,35-44,Organic Search,True,1,2299.0,2025-03-17
CUST-03173,Arda Yıldız,2024-07-11,2024-07-10,Mersin,M,25-34,Paid Social,False,1,11286.0,2024-11-29
CUST-03174,Esra Kılıç,2024-04-29,2024-04-15,Antalya,F,35-44,Organic Search,True,2,19632.0,2025-02-20
CUST-03175,Burcu Duman,2024-11-06,2024-10-25,Izmir,F,35-44,Paid Social,True,0,0.0,
CUST-03176,Ayşe Taş,2024-06-18,2024-06-11,Denizli,F,35-44,Paid Social,True,3,19782.0,2024-12-26
CUST-03177,Oğuz Taş,2024-05-31,2024-05-20,Izmir,M,25-34,Organic Search,True,4,23090.0,2025-03-17
CUST-03178,Gökhan Çelik,2024-05-09,2024-04-27,Ankara,M,25-34,Organic Search,False,4,19292.0,2025-03-14
CUST-03179,Gizem Koç,2024-05-11,2024-05-11,Antalya,F,35-44,Paid Social,False,2,8847.0,2024-12-21
CUST-03180,Cansu Polat,2024-03-26,2024-03-15,Istanbul,F,35-44,Organic Search,True,3,15911.0,2025-02-23
CUST-03181,Baran Taş,2024-07-07,2024-06-26,Aydin,M,45-54,Organic Search,True,1,749.0,2024-12-23
CUST-03182,Ebru Çetin,2024-03-06,2024-03-03,Antalya,F,25-34,Organic Search,True,1,4298.0,2025-03-05
CUST-03183,Efe Kaplan,2024-12-26,2024-12-23,Gaziantep,M,35-44,Paid Search,False,0,0.0,
CUST-03184,Burak Özdemir,2024-12-04,2024-11-28,Ankara,M,25-34,Referral,True,0,0.0,
CUST-03185,Ahmet Korkmaz,2024-06-18,2024-06-10,Trabzon,M,45-54,Paid Social,True,6,17342.0,2025-03-29
CUST-03186,Buse Yıldırım,2024-12-22,2024-12-20,Sakarya,F,55+,Paid Search,True,3,24053.0,2025-03-31
CUST-03187,Ebru Akgün,2024-09-16,2024-09-09,Istanbul,F,25-34,Organic Search,False,3,12954.0,2025-03-09
CUST-03188,Selin Tekin,2025-01-01,2024-12-18,Izmir,F,25-34,Paid Search,False,4,5645.0,2024-12-26
CUST-03189,Ece Yıldız,2024-08-13,2024-08-06,Istanbul,F,25-34,Organic Search,True,2,8255.0,2025-01-28
CUST-03190,Erdem Güler,2024-08-03,2024-07-20,Konya,M,25-34,Paid Social,True,3,9136.0,2025-03-15
CUST-03191,Kübra Korkmaz,2024-05-14,2024-05-09,Kocaeli,F,25-34,Paid Search,True,0,0.0,
CUST-03192,Deniz Yılmaz,2024-03-05,2024-02-20,Kayseri,M,55+,Direct,True,2,13365.0,2024-11-28
CUST-03193,Furkan Yılmaz,2024-12-20,2024-12-11,Gaziantep,M,25-34,Paid Social,True,1,1219.0,2025-03-28
CUST-03194,Barış Aktaş,2024-04-26,2024-04-17,Istanbul,M,18-24,Organic Search,True,2,18022.0,2025-03-06
CUST-03195,Hande Tekin,2024-10-14,2024-10-08,Konya,F,35-44,Paid Social,True,0,0.0,
CUST-03196,Oğuz Aksoy,2024-10-02,2024-09-26,Istanbul,M,18-24,Email,True,2,4028.0,2025-01-06
CUST-03197,Volkan Kaya,2024-11-19,2024-11-14,Izmir,M,35-44,Paid Search,True,3,12504.0,2024-12-26
CUST-03198,Selim Demir,2024-03-25,2024-03-23,Hatay,M,25-34,Organic Search,False,3,8784.0,2025-02-12
CUST-03199,Mina Doğan,2024-12-05,2024-11-23,Istanbul,F,45-54,Paid Social,True,6,18847.0,2025-03-24
CUST-03200,Melis Kaplan,2024-06-17,2024-06-14,Denizli,F,45-54,Organic Search,True,6,22759.0,2025-03-28
CUST-03201,Sinan Sönmez,2024-01-24,2024-01-16,Bursa,M,45-54,Paid Social,True,4,12163.0,2024-12-22
CUST-03202,Enes Aksoy,2024-02-22,2024-02-11,Ankara,M,45-54,Paid Search,False,0,0.0,
CUST-03203,Yağmur Çetin,2024-06-19,2024-06-14,Istanbul,F,35-44,Paid Social,False,2,9295.0,2024-11-21
CUST-03204,Can Aydın,2024-02-20,2024-02-06,Mersin,M,35-44,Paid Social,True,5,48723.0,2025-02-24
CUST-03205,Fulya Kurt,2024-08-02,2024-07-19,Izmir,F,35-44,Paid Social,True,0,0.0,
CUST-03206,Baran Kahraman,2024-05-29,2024-05-15,Istanbul,M,18-24,Organic Search,True,2,9096.0,2024-12-31
CUST-03207,Tarık Kahraman,2024-10-12,2024-09-28,Samsun,M,25-34,Paid Search,False,5,39924.0,2025-01-31
CUST-03208,Mehmet Aslan,2024-07-21,2024-07-13,Istanbul,M,25-34,Paid Search,True,0,0.0,
CUST-03209,Sibel Aktaş,2024-03-22,2024-03-14,Diyarbakir,F,35-44,Organic Search,False,0,0.0,
CUST-03210,Serap Aktaş,2024-01-27,2024-01-24,Izmir,F,18-24,Email,True,0,0.0,
CUST-03211,Deniz Güler,2024-02-24,2024-02-24,Konya,M,25-34,Organic Search,False,3,23281.0,2024-12-10
CUST-03212,Gülşah Toprak,2024-06-19,2024-06-16,Izmir,F,25-34,Organic Search,True,3,15523.0,2025-03-09
CUST-03213,Meltem Uçar,2024-12-25,2024-12-25,Ankara,F,18-24,Paid Social,False,3,9585.0,2025-02-02
CUST-03214,Pınar Çelik,2024-04-01,2024-03-25,Adana,F,25-34,Paid Search,False,0,0.0,
CUST-03215,Gizem Kaya,2024-05-25,2024-05-23,Istanbul,F,35-44,Direct,False,1,16385.0,2025-02-17
CUST-03216,Özge Özkan,2024-07-26,2024-07-17,Gaziantep,F,35-44,Organic Search,True,7,31137.0,2025-03-29
CUST-03217,Hazal Uçar,2024-01-11,2024-01-10,Izmir,F,18-24,Direct,True,2,17742.0,2024-12-21
CUST-03218,Oğuz Keskin,2024-08-02,2024-07-21,Ankara,M,45-54,Direct,False,1,3798.0,2025-02-25
CUST-03219,Özge Aktaş,2024-10-05,2024-10-01,Istanbul,F,55+,Direct,True,1,16475.0,2025-01-06
CUST-03220,Meltem Duman,2024-04-09,2024-04-07,Adana,F,35-44,Organic Search,True,1,3347.0,2024-10-31
CUST-03221,Sibel Yalçın,2024-06-20,2024-06-12,Gaziantep,F,25-34,Organic Search,True,5,27068.0,2025-03-28
CUST-03222,Ezgi Kara,2024-11-24,2024-11-20,Antalya,F,55+,Direct,True,6,20041.0,2025-03-14
CUST-03223,Furkan Kurt,2024-01-22,2024-01-16,Bursa,M,18-24,Paid Social,False,0,0.0,
CUST-03224,Alperen Çelik,2024-05-01,2024-04-28,Istanbul,M,35-44,Organic Search,True,7,34025.0,2025-03-31
CUST-03225,Esra Aktaş,2024-03-21,2024-03-18,Izmir,F,25-34,Direct,False,3,16234.0,2025-03-24
CUST-03226,Mustafa Kahraman,2024-11-02,2024-11-01,Istanbul,M,25-34,Paid Social,True,5,25718.0,2025-03-18
CUST-03227,Kerem Erdoğan,2024-08-03,2024-08-01,Izmir,M,35-44,Organic Search,True,2,9647.0,2025-03-15
CUST-03228,Kerem Aktaş,2024-06-26,2024-06-20,Ankara,M,35-44,Direct,True,3,31759.0,2025-03-29
CUST-03229,Şeyma Bulut,2024-06-24,2024-06-19,Ankara,F,35-44,Paid Social,True,2,8557.0,2025-02-24
CUST-03230,İpek Kara,2024-12-27,2024-12-21,Mersin,F,18-24,Organic Search,False,3,15375.0,2024-12-11
CUST-03231,Hande Şahin,2024-09-17,2024-09-08,Istanbul,F,25-34,Paid Social,True,3,22583.0,2025-03-19
CUST-03232,Büşra Çelik,2024-09-03,2024-08-22,Elazig,F,25-34,Organic Search,True,3,20361.0,2024-12-25
CUST-03233,İpek Polat,2024-02-29,2024-02-28,Mersin,F,35-44,Organic Search,True,2,13413.0,2025-03-06
CUST-03234,Meltem Özkan,2024-12-15,2024-12-10,Denizli,F,18-24,Organic Search,True,2,9873.0,2025-01-05
CUST-03235,Uğur Gündüz,2024-08-03,2024-07-25,Izmir,M,45-54,Organic Search,True,1,10486.0,2024-10-29
CUST-03236,Yusuf Çelik,2024-05-08,2024-04-27,Mugla,M,25-34,Organic Search,True,2,12626.0,2025-01-25
CUST-03237,Çağrı Özkan,2024-05-12,2024-05-01,Antalya,M,35-44,Referral,True,1,6868.0,2025-02-14
CUST-03238,İpek Kaya,2024-10-10,2024-10-09,Mersin,F,18-24,Paid Search,True,8,35164.0,2025-03-09
CUST-03239,Pelin Başar,2024-03-19,2024-03-12,Antalya,F,35-44,Organic Search,False,1,2968.0,2024-12-19
CUST-03240,Ebru Koç,2024-02-17,2024-02-05,Istanbul,F,45-54,Organic Search,False,3,12784.0,2025-02-03
CUST-03241,Hasan Sarı,2024-10-15,2024-10-03,Denizli,M,18-24,Direct,True,5,20809.0,2025-03-26
CUST-03242,Barış Acar,2024-12-19,2024-12-12,Istanbul,M,18-24,Paid Search,True,6,18140.0,2025-03-29
CUST-03243,Volkan Bozkurt,2024-09-15,2024-09-14,Istanbul,M,18-24,Paid Search,False,1,1239.0,2024-10-11
CUST-03244,Burak Kaya,2024-03-21,2024-03-20,Mersin,M,45-54,Paid Social,True,1,9666.0,2025-03-04
CUST-03245,Hasan Özkan,2024-11-01,2024-10-28,Istanbul,M,35-44,Paid Social,True,2,9434.0,2025-03-22
CUST-03246,Orhan Aktaş,2024-11-18,2024-11-14,Istanbul,M,45-54,Organic Search,True,1,4497.0,2025-03-06
CUST-03247,Gökhan Özdemir,2024-02-25,2024-02-22,Ankara,M,18-24,Direct,True,2,8896.0,2025-03-07
CUST-03248,İbrahim Güler,2024-03-20,2024-03-08,Mugla,M,25-34,Paid Social,False,4,7775.0,2025-03-31
CUST-03249,Pelin Sönmez,2024-02-17,2024-02-16,Konya,F,18-24,Direct,True,2,5257.0,2025-03-26
CUST-03250,Tarık Öztürk,2024-10-08,2024-09-26,Istanbul,M,25-34,Paid Search,False,2,6477.0,2025-03-07
CUST-03251,Yiğit Aslan,2024-03-13,2024-03-01,Istanbul,M,45-54,Referral,False,5,26738.0,2025-02-16
CUST-03252,Ece Kaya,2024-08-07,2024-08-03,Izmir,F,45-54,Paid Social,False,3,20372.0,2024-12-13
CUST-03253,Hazal Bayrak,2024-12-10,2024-12-05,Konya,F,35-44,Organic Search,False,5,46542.0,2025-02-15
CUST-03254,Serap Aslan,2024-02-13,2024-02-13,Konya,F,45-54,Referral,True,3,8085.0,2025-02-10
CUST-03255,Hasan Uçar,2024-12-06,2024-11-24,Diyarbakir,M,18-24,Direct,True,0,0.0,
CUST-03256,Cem Ateş,2024-10-26,2024-10-13,Istanbul,M,35-44,Paid Social,True,0,0.0,
CUST-03257,Berk Yalçın,2024-10-15,2024-10-09,Mugla,M,45-54,Referral,False,4,16605.0,2025-01-19
CUST-03258,Alperen Aydın,2024-04-18,2024-04-07,Istanbul,M,25-34,Organic Search,True,3,7327.0,2025-01-30
CUST-03259,Mehmet Keskin,2024-09-11,2024-08-28,Konya,M,18-24,Direct,False,2,8207.0,2024-12-07
CUST-03260,Serkan Şimşek,2024-04-28,2024-04-28,Ankara,M,35-44,Paid Search,True,2,8734.0,2024-11-25
CUST-03261,Hande Sönmez,2024-10-01,2024-09-23,Adana,F,35-44,Direct,False,6,19140.0,2025-02-25
CUST-03262,Ebru Akgün,2024-02-05,2024-01-27,Istanbul,F,25-34,Paid Search,False,2,26700.0,2025-01-25
CUST-03263,Emir Güneş,2024-09-22,2024-09-11,Ankara,M,25-34,Paid Search,False,3,10495.0,2024-12-27
CUST-03264,Fatih Aksoy,2024-01-21,2024-01-07,Mugla,M,25-34,Paid Search,False,8,72258.0,2025-03-27
CUST-03265,Sibel Sarı,2024-04-29,2024-04-18,Ankara,F,25-34,Direct,True,6,19911.0,2025-03-25
CUST-03266,Kaan Kahraman,2024-01-06,2024-01-02,Izmir,M,35-44,Paid Social,True,2,4197.0,2025-03-28
CUST-03267,Didem Kurt,2024-09-25,2024-09-14,Mersin,F,25-34,Organic Search,False,5,14709.0,2025-03-22
CUST-03268,Emre Demir,2024-07-09,2024-07-08,Ankara,M,25-34,Organic Search,True,5,58007.0,2025-01-09
CUST-03269,Elif Öztürk,2024-05-20,2024-05-12,Izmir,F,25-34,Organic Search,True,5,56820.0,2025-03-23
CUST-03270,Esra Güneş,2024-08-14,2024-08-06,Istanbul,F,18-24,Organic Search,False,1,9057.0,2025-02-25
CUST-03271,Hüseyin Aksoy,2024-09-14,2024-09-13,Ankara,M,18-24,Organic Search,False,3,18384.0,2025-03-25
CUST-03272,Merve Yıldız,2024-09-22,2024-09-20,Eskisehir,F,25-34,Paid Search,False,3,5645.0,2025-03-04
CUST-03273,Yağmur Bayrak,2024-05-17,2024-05-06,Aydin,F,25-34,Paid Social,True,3,9743.0,2024-11-12
CUST-03274,Tuncay Güler,2024-02-21,2024-02-09,Istanbul,M,18-24,Paid Search,False,1,1379.0,2025-03-25
CUST-03275,Gamze Korkmaz,2024-10-22,2024-10-12,Izmir,F,25-34,Organic Search,True,0,0.0,
